,,,,,,,,Standard,,,,,,,,,,,,Expected,,,,,
281,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,32,1989,9.8,1,6,5,83.3,0.61,0.51,0.17,0.20,19.4,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
282,Mateo Kovačić,hr CRO,MF,Chelsea,28,1994,19.0,1,23,1,4.3,1.21,0.05,0.04,1.00,22.1,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
283,Emil Krafth,se SWE,DF,Newcastle Utd,27,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
284,Rasmus Kristensen,dk DEN,DF,Leeds United,25,1997,21.8,3,13,5,38.5,0.60,0.23,0.23,0.60,15.2,0,0,0,0.8,0.8,0.06,2.2,2.2,Matches
285,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,22,2000,23.0,2,43,10,23.3,1.87,0.44,0.05,0.20,17.6,0,0,0,2.5,2.5,0.06,-0.5,-0.5,Matches
286,Layvin Kurzawa,fr FRA,DF,Fulham,29,1992,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
287,Adam Lallana,eng ENG,"MF,FW",Brighton,34,1988,8.0,2,8,5,62.5,1.00,0.62,0.25,0.40,13.3,0,0,0,0.9,0.9,0.11,1.1,1.1,Matches
288,Tariq Lamptey,gh GHA,DF,Brighton,21,2000,5.0,0,5,0,0.0,0.99,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
289,Manuel Lanzini,ar ARG,"MF,FW",West Ham,29,1993,2.8,1,3,1,33.3,1.07,0.36,0.33,1.00,23.1,0,0,0,0.5,0.5,0.18,0.5,0.5,Matches
290,Aymeric Laporte,es ESP,DF,Manchester City,28,1994,11.0,0,10,1,10.0,0.91,0.09,0.00,0.00,14.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
291,Juan Larios,es ESP,DF,Southampton,18,2004,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
292,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,28,1993,2.4,0,2,0,0.0,0.83,0.00,0.00,,9.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
293,Roméo Lavia,be BEL,MF,Southampton,18,2004,24.7,1,12,3,25.0,0.49,0.12,0.08,0.33,27.0,0,0,0,0.4,0.4,0.03,0.6,0.6,Matches
294,Dexter Lembikisa,jm JAM,DF,Wolves,18,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
295,Mario Lemina,ga GAB,MF,Wolves,28,1993,14.4,0,9,2,22.2,0.62,0.14,0.00,0.00,27.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
296,Clément Lenglet,fr FRA,DF,Tottenham,27,1995,22.4,0,13,2,15.4,0.58,0.09,0.00,0.00,15.5,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
297,Bernd Leno,de GER,GK,Fulham,30,1992,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
298,Jefferson Lerma,co COL,MF,Bournemouth,27,1994,36.1,5,35,10,28.6,0.97,0.28,0.14,0.50,17.6,0,0,0,2.6,2.6,0.07,2.4,2.4,Matches
299,Jamal Lewis,nir NIR,"DF,FW",Newcastle Utd,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
300,Rico Lewis,eng ENG,"DF,MF",Manchester City,17,2004,10.0,0,5,2,40.0,0.50,0.20,0.00,0.00,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
301,Keane Lewis-Potter,eng ENG,"FW,MF",Brentford,21,2001,3.6,0,7,2,28.6,1.96,0.56,0.00,0.00,14.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
302,Victor Lindelöf,se SWE,DF,Manchester Utd,28,1994,15.2,0,3,0,0.0,0.20,0.00,0.00,,7.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
303,Jesse Lingard,eng ENG,"FW,MF",Nott'ham Forest,29,1992,10.3,0,10,2,20.0,0.98,0.20,0.00,0.00,19.3,0,0,0,1.0,1.0,0.10,-1.0,-1.0,Matches
304,Valentino Livramento,eng ENG,"DF,FW",Southampton,19,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
305,Diego Llorente,es ESP,DF,Leeds United,28,1993,7.2,0,6,0,0.0,0.83,0.00,0.00,,12.5,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
306,Hugo Lloris,fr FRA,GK,Tottenham,35,1986,24.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
307,Renan Lodi,br BRA,DF,Nott'ham Forest,24,1998,24.6,0,15,0,0.0,0.61,0.00,0.00,,19.9,2,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
308,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,26,1996,17.1,0,9,2,22.2,0.53,0.12,0.00,0.00,18.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
309,Sean Longstaff,eng ENG,MF,Newcastle Utd,24,1997,28.0,1,33,7,21.2,1.18,0.25,0.03,0.14,16.0,0,0,0,3.6,3.6,0.11,-2.6,-2.6,Matches
310,Jamal Lowe,jm JAM,"MF,FW",Bournemouth,28,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
311,Douglas Luiz,br BRA,MF,Aston Villa,24,1998,32.5,6,34,12,35.3,1.05,0.37,0.18,0.50,25.0,7,0,0,2.8,2.8,0.08,3.2,3.2,Matches
312,Saša Lukić,rs SRB,MF,Fulham,25,1996,4.6,0,5,1,20.0,1.09,0.22,0.00,0.00,27.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
313,Lyanco,br BRA,DF,Southampton,25,1997,13.1,1,12,4,33.3,0.92,0.31,0.08,0.25,19.1,0,0,0,0.6,0.6,0.05,0.4,0.4,Matches
314,Alexis Mac Allister,ar ARG,MF,Brighton,23,1998,32.1,10,80,28,35.0,2.49,0.87,0.05,0.14,22.5,8,6,6,12.1,7.3,0.09,-2.1,-3.3,Matches
315,James Maddison,eng ENG,"MF,FW",Leicester City,25,1996,27.6,10,83,27,32.5,3.01,0.98,0.11,0.33,21.1,13,1,2,8.7,6.6,0.08,1.3,2.4,Matches
316,Noni Madueke,eng ENG,FW,Chelsea,20,2002,7.1,1,12,6,50.0,1.68,0.84,0.08,0.17,15.6,0,0,0,0.9,0.9,0.08,0.1,0.1,Matches
317,Harry Maguire,eng ENG,DF,Manchester Utd,29,1993,8.5,0,3,0,0.0,0.35,0.00,0.00,,9.0,0,0,0,0.3,0.3,0.12,-0.3,-0.3,Matches
318,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,31,1991,21.3,5,42,12,28.6,1.97,0.56,0.10,0.33,17.2,7,1,1,5.6,4.8,0.11,-0.6,-0.8,Matches
319,Kobbie Mainoo,eng ENG,MF,Manchester Utd,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
320,Ainsley Maitland-Niles,eng ENG,"DF,MF",Southampton,24,1997,15.6,0,1,1,100.0,0.06,0.06,0.00,0.00,31.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
321,Tyrell Malacia,nl NED,DF,Manchester Utd,22,1999,15.5,0,5,2,40.0,0.32,0.13,0.00,0.00,22.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
322,Orel Mangala,be BEL,MF,Nott'ham Forest,24,1998,17.2,1,9,3,33.3,0.52,0.17,0.11,0.33,20.7,0,0,0,0.6,0.6,0.06,0.4,0.4,Matches
323,Javier Manquillo,es ESP,DF,Newcastle Utd,28,1994,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
324,Sekou Mara,fr FRA,"FW,MF",Southampton,20,2002,6.2,1,17,4,23.5,2.76,0.65,0.06,0.25,16.2,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
325,Solly March,eng ENG,"FW,DF",Brighton,28,1994,30.2,7,74,31,41.9,2.45,1.03,0.09,0.23,16.2,1,0,0,8.1,8.1,0.11,-1.1,-1.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
326,Emiliano Marcondes,dk DEN,MF,Bournemouth,27,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
327,Marquinhos,br BRA,MF,Arsenal,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
328,Anthony Martial,fr FRA,FW,Manchester Utd,26,1995,10.9,6,26,12,46.2,2.39,1.10,0.19,0.42,13.2,0,1,1,6.2,5.5,0.21,-0.2,-0.5,Matches
329,Gabriel Martinelli,br BRA,FW,Arsenal,21,2001,31.0,15,79,30,38.0,2.55,0.97,0.19,0.50,15.4,2,0,0,9.3,9.3,0.12,5.7,5.7,Matches
330,Emiliano Martínez,ar ARG,GK,Aston Villa,29,1992,34.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
331,Lisandro Martínez,ar ARG,DF,Manchester Utd,24,1998,23.5,1,10,1,10.0,0.43,0.04,0.10,1.00,14.8,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
332,Pape Matar Sarr,sn SEN,"MF,FW",Tottenham,19,2002,2.4,0,2,0,0.0,0.83,0.00,0.00,,27.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
333,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,25,1997,8.6,2,27,7,25.9,3.16,0.82,0.07,0.29,12.2,0,0,0,3.4,3.4,0.13,-1.4,-1.4,Matches
334,Joël Matip,cm CMR,DF,Liverpool,30,1991,12.1,1,5,3,60.0,0.41,0.25,0.20,0.33,8.3,0,0,0,0.7,0.7,0.17,0.3,0.3,Matches
335,Neal Maupay,fr FRA,FW,Everton,25,1996,12.4,1,32,13,40.6,2.58,1.05,0.03,0.08,14.3,0,0,0,4.8,4.8,0.15,-3.8,-3.8,Matches
336,Kevin Mbabu,ch SUI,"DF,FW",Fulham,27,1995,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
337,Bryan Mbeumo,cm CMR,FW,Brentford,22,1999,32.3,9,70,32,45.7,2.17,0.99,0.11,0.25,16.3,1,1,1,9.7,8.9,0.13,-0.7,-0.9,Matches
338,James McArthur,sct SCO,MF,Crystal Palace,34,1987,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
339,Alex McCarthy,eng ENG,GK,Southampton,32,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
340,John McGinn,sct SCO,"MF,FW",Aston Villa,27,1994,29.9,1,42,11,26.2,1.40,0.37,0.02,0.09,23.6,0,0,0,2.4,2.4,0.06,-1.4,-1.4,Matches
341,Scott McKenna,sct SCO,DF,Nott'ham Forest,25,1996,17.5,0,2,0,0.0,0.11,0.00,0.00,,8.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
342,Weston McKennie,us USA,MF,Leeds United,23,1998,16.0,0,13,2,15.4,0.81,0.13,0.00,0.00,15.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
343,Dwight McNeil,eng ENG,"FW,MF",Everton,22,1999,27.8,7,46,15,32.6,1.66,0.54,0.15,0.47,20.5,1,0,0,3.5,3.5,0.08,3.5,3.5,Matches
344,Scott McTominay,sct SCO,MF,Manchester Utd,25,1996,12.9,1,13,6,46.2,1.01,0.47,0.08,0.17,14.9,0,0,0,1.9,1.9,0.15,-0.9,-0.9,Matches
345,Ben Mee,eng ENG,DF,Brentford,32,1989,36.3,3,28,7,25.0,0.77,0.19,0.11,0.43,10.3,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
346,Edouard Mendy,sn SEN,GK,Chelsea,30,1992,9.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
347,Nampalys Mendy,sn SEN,MF,Leicester City,30,1992,8.4,1,2,1,50.0,0.24,0.12,0.50,1.00,21.1,0,0,0,0.1,0.1,0.07,0.9,0.9,Matches
348,Chris Mepham,wls WAL,DF,Bournemouth,24,1997,24.4,0,8,4,50.0,0.33,0.16,0.00,0.00,9.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
349,Illan Meslier,fr FRA,GK,Leeds United,22,2000,34.0,0,1,1,100.0,0.03,0.03,0.00,0.00,9.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
350,Alex Mighten,eng ENG,FW,Nott'ham Forest,20,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
351,Lewis Miley,eng ENG,MF,Newcastle Utd,16,2006,0.2,0,1,0,0.0,6.00,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
352,Luka Milivojević,rs SRB,MF,Crystal Palace,31,1991,5.7,0,7,0,0.0,1.23,0.00,0.00,,25.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
353,James Milner,eng ENG,"MF,DF",Liverpool,36,1986,10.1,0,7,1,14.3,0.69,0.10,0.00,0.00,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
354,Yerry Mina,co COL,DF,Everton,27,1994,6.6,2,8,4,50.0,1.21,0.61,0.25,0.50,8.4,0,0,0,1.5,1.5,0.18,0.5,0.5,Matches
355,Tyrone Mings,eng ENG,DF,Aston Villa,29,1993,35.0,1,7,2,28.6,0.20,0.06,0.14,0.50,12.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2,Matches
356,Tyrick Mitchell,eng ENG,DF,Crystal Palace,22,1999,32.1,0,6,1,16.7,0.19,0.03,0.00,0.00,11.6,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
357,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,25,1997,25.8,7,52,21,40.4,2.02,0.82,0.13,0.33,13.2,0,0,0,8.1,8.1,0.16,-1.1,-1.1,Matches
358,Aleksandar Mitrović,rs SRB,FW,Fulham,27,1994,22.3,14,85,27,31.8,3.81,1.21,0.12,0.37,15.1,0,4,8,14.9,8.6,0.10,-0.9,1.4,Matches
359,Kieffer Moore,wls WAL,FW,Bournemouth,29,1992,14.2,4,23,8,34.8,1.62,0.56,0.17,0.50,11.2,0,0,0,4.4,4.4,0.19,-0.4,-0.4,Matches
360,Andrew Moran,ie IRL,FW,Brighton,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
361,Álex Moreno,es ESP,DF,Aston Villa,29,1993,14.8,0,13,3,23.1,0.88,0.20,0.00,0.00,18.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
362,Mason Mount,eng ENG,"MF,FW",Chelsea,23,1999,18.3,3,33,9,27.3,1.80,0.49,0.09,0.33,19.7,2,0,0,2.0,2.0,0.06,1.0,1.0,Matches
363,Lucas Moura,br BRA,"MF,DF",Tottenham,29,1992,1.7,1,4,1,25.0,2.35,0.59,0.25,1.00,10.9,0,0,0,0.5,0.5,0.13,0.5,0.5,Matches
364,João Moutinho,pt POR,MF,Wolves,35,1986,19.8,0,16,3,18.8,0.81,0.15,0.00,0.00,18.4,3,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
365,Divin Mubama,eng ENG,FW,West Ham,17,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
366,Mykhailo Mudryk,ua UKR,"FW,MF",Chelsea,21,2001,7.3,0,14,5,35.7,1.92,0.68,0.00,0.00,18.4,0,0,0,1.9,1.9,0.13,-1.9,-1.9,Matches
367,Jacob Murphy,eng ENG,FW,Newcastle Utd,27,1995,13.9,4,29,10,34.5,2.09,0.72,0.14,0.40,18.6,0,0,0,3.3,3.3,0.11,0.7,0.7,Matches
368,Enock Mwepu,zm ZAM,"FW,MF",Brighton,24,1998,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,16.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
369,Vitaliy Mykolenko,ua UKR,DF,Everton,23,1999,29.5,0,10,3,30.0,0.34,0.10,0.00,0.00,20.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
370,Keylor Navas,cr CRC,GK,Nott'ham Forest,35,1986,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
371,Wilfred Ndidi,ng NGA,MF,Leicester City,25,1996,18.7,0,7,2,28.6,0.38,0.11,0.00,0.00,25.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
372,Reiss Nelson,eng ENG,FW,Arsenal,22,1999,2.4,3,12,7,58.3,5.09,2.97,0.25,0.43,16.4,1,0,0,1.1,1.1,0.09,1.9,1.9,Matches
373,Neto,br BRA,GK,Bournemouth,33,1989,26.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
374,Pedro Neto,pt POR,"FW,MF",Wolves,22,2000,10.7,0,17,3,17.6,1.59,0.28,0.00,0.00,20.7,1,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
375,Rúben Neves,pt POR,MF,Wolves,25,1997,33.5,6,63,13,20.6,1.88,0.39,0.05,0.23,26.7,11,3,3,5.2,2.8,0.04,0.8,0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
376,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,26,1996,12.9,0,6,3,50.0,0.46,0.23,0.00,0.00,12.4,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
377,Eddie Nketiah,eng ENG,FW,Arsenal,23,1999,12.1,4,41,14,34.1,3.39,1.16,0.10,0.29,11.3,0,0,0,8.2,8.2,0.20,-4.2,-4.2,Matches
378,Matheus Nunes,pt POR,MF,Wolves,23,1998,27.4,1,28,9,32.1,1.02,0.33,0.04,0.11,17.6,1,0,0,2.4,2.4,0.09,-1.4,-1.4,Matches
379,Darwin Núñez,uy URU,FW,Liverpool,23,1999,18.8,9,84,35,41.7,4.46,1.86,0.11,0.26,15.1,0,0,0,12.1,12.1,0.14,-3.1,-3.1,Matches
380,Ethan Nwaneri,eng ENG,FW,Arsenal,15,2007,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
381,Christian Nørgaard,dk DEN,MF,Brentford,28,1994,19.6,1,19,8,42.1,0.97,0.41,0.05,0.13,11.4,0,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
382,Lewis O'Brien,eng ENG,MF,Nott'ham Forest,23,1998,6.5,1,7,2,28.6,1.08,0.31,0.14,0.50,23.8,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
383,Odeluga Offiah,eng ENG,DF,Brighton,19,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
384,Angelo Ogbonna,it ITA,DF,West Ham,34,1988,13.7,0,3,0,0.0,0.22,0.00,0.00,,12.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
385,Michael Olise,fr FRA,"FW,MF",Crystal Palace,20,2001,30.5,2,51,14,27.5,1.67,0.46,0.04,0.14,21.1,7,0,0,2.9,2.9,0.06,-0.9,-0.9,Matches
386,Robin Olsen,se SWE,GK,Aston Villa,32,1990,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
387,Amadou Onana,be BEL,MF,Everton,20,2001,27.6,1,34,6,17.6,1.23,0.22,0.03,0.17,16.8,0,0,0,3.0,3.0,0.09,-2.0,-2.0,Matches
388,Josh Onomah,eng ENG,MF,Fulham,25,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
389,Paul Onuachu,ng NGA,FW,Southampton,28,1994,4.5,0,11,5,45.5,2.43,1.11,0.00,0.00,14.2,0,0,0,1.3,1.3,0.12,-1.3,-1.3,Matches
390,Frank Onyeka,ng NGA,MF,Brentford,24,1998,9.4,0,9,4,44.4,0.96,0.42,0.00,0.00,17.4,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
391,Mislav Oršić,hr CRO,MF,Southampton,29,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
392,Stefan Ortega,de GER,GK,Manchester City,29,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
393,Dango Ouattara,bf BFA,"MF,FW",Bournemouth,20,2002,13.8,1,26,5,19.2,1.89,0.36,0.04,0.20,14.3,0,0,0,3.6,3.6,0.14,-2.6,-2.6,Matches
394,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",Liverpool,28,1993,3.7,1,7,3,42.9,1.88,0.81,0.14,0.33,16.3,0,0,0,1.3,1.3,0.19,-0.3,-0.3,Matches
395,David Ozoh,eng ENG,FW,Crystal Palace,17,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
396,João Palhinha,pt POR,MF,Fulham,27,1995,34.5,3,39,9,23.1,1.13,0.26,0.08,0.33,17.2,0,0,0,2.9,2.9,0.07,0.1,0.1,Matches
397,Cole Palmer,eng ENG,"MF,FW",Manchester City,20,2002,4.1,0,11,3,27.3,2.68,0.73,0.00,0.00,13.7,0,0,0,1.2,1.2,0.14,-1.2,-1.2,Matches
398,Emerson Palmieri,it ITA,DF,West Ham,27,1994,14.7,1,11,5,45.5,0.75,0.34,0.09,0.20,14.5,0,0,0,0.8,0.8,0.07,0.2,0.2,Matches
399,Lucas Paquetá,br BRA,MF,West Ham,24,1997,23.9,4,52,14,26.9,2.18,0.59,0.06,0.21,19.2,1,1,1,4.4,3.6,0.07,-0.4,-0.6,Matches
400,Thomas Partey,gh GHA,MF,Arsenal,29,1993,27.6,3,28,4,14.3,1.01,0.14,0.11,0.75,20.4,0,0,0,2.2,2.2,0.08,0.8,0.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
401,Nathan Patterson,sct SCO,"DF,MF",Everton,20,2001,14.2,0,8,1,12.5,0.56,0.07,0.00,0.00,18.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
402,Ben Pearson,eng ENG,MF,Bournemouth,27,1995,3.2,0,2,1,50.0,0.63,0.31,0.00,0.00,25.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
403,Facundo Pellistri,uy URU,"FW,MF",Manchester Utd,20,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
404,Andreas Pereira,br BRA,MF,Fulham,26,1996,29.9,4,61,22,36.1,2.04,0.74,0.05,0.14,21.3,12,1,1,7.3,6.5,0.11,-3.3,-3.5,Matches
405,Ricardo Pereira,pt POR,"DF,MF",Leicester City,28,1993,5.0,1,2,1,50.0,0.40,0.20,0.50,1.00,17.8,0,0,0,0.1,0.1,0.06,0.9,0.9,Matches
406,Ayoze Pérez,es ESP,"MF,FW",Leicester City,29,1993,4.2,0,8,2,25.0,1.88,0.47,0.00,0.00,15.9,0,0,0,1.1,1.1,0.14,-1.1,-1.1,Matches
407,Ivan Perišić,hr CRO,"DF,MF",Tottenham,33,1989,23.4,1,29,8,27.6,1.24,0.34,0.03,0.13,15.3,2,0,0,2.6,2.6,0.09,-1.6,-1.6,Matches
408,Romain Perraud,fr FRA,DF,Southampton,24,1997,20.4,2,30,6,20.0,1.47,0.29,0.07,0.33,22.3,0,0,0,1.3,1.3,0.04,0.7,0.7,Matches
409,Máximo Perrone,ar ARG,MF,Manchester City,19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
410,Cameron Peupion,au AUS,MF,Brighton,19,2002,0.1,0,1,0,0.0,15.00,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
411,Kalvin Phillips,eng ENG,MF,Manchester City,26,1995,3.3,0,6,0,0.0,1.80,0.00,0.00,,22.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
412,Nathaniel Phillips,eng ENG,DF,Liverpool,25,1997,0.7,0,1,0,0.0,1.36,0.00,0.00,,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
413,Jordan Pickford,eng ENG,GK,Everton,28,1994,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
414,Ethan Pinnock,jm JAM,DF,Brentford,29,1993,30.0,3,15,8,53.3,0.50,0.27,0.20,0.38,10.0,0,0,0,3.0,3.0,0.21,0.0,0.0,Matches
415,Daniel Podence,pt POR,"FW,MF",Wolves,26,1995,19.7,6,43,17,39.5,2.19,0.86,0.14,0.35,16.5,0,0,0,3.9,3.9,0.09,2.1,2.1,Matches
416,Nick Pope,eng ENG,GK,Newcastle Utd,30,1992,36.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
417,Pedro Porro,es ESP,"DF,MF",Tottenham,22,1999,12.6,3,26,7,26.9,2.07,0.56,0.12,0.43,20.4,1,0,0,1.8,1.8,0.07,1.2,1.2,Matches
418,Dennis Praet,be BEL,"MF,FW",Leicester City,28,1994,7.2,1,5,2,40.0,0.69,0.28,0.20,0.50,13.6,0,0,0,1.0,1.0,0.20,0.0,0.0,Matches
419,Isaac Price,nir NIR,MF,Everton,18,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
420,Christian Pulisic,us USA,"FW,DF",Chelsea,23,1998,9.1,1,19,6,31.6,2.08,0.66,0.05,0.17,16.8,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Matches
421,Aaron Ramsdale,eng ENG,GK,Arsenal,24,1998,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
422,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,21,2001,29.3,6,33,13,39.4,1.13,0.44,0.18,0.46,15.9,0,0,0,5.0,5.0,0.15,1.0,1.0,Matches
423,Marcus Rashford,eng ENG,FW,Manchester Utd,24,1997,32.0,17,108,49,45.4,3.38,1.53,0.16,0.35,16.4,7,0,0,15.4,15.4,0.15,1.6,1.6,Matches
